Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age,popularity,streams
20066,bazzi,humble beginnings,2019,pop,count band count digits die livin livin yeah pimp ride xzibit yeah yeah yeah humble beginnings outside detroit cold rigid catch catch slippin family home family missin family missin yeah livin good like gettin commission gettin commission yeah yeah feelin good feelin right stop smokin weed takin drag think pop whippin grand placetopace facin eviction like vision picture picture winnin floor smilin grinnin believe believe break breakin stayin believe believe break breakin countin band countin digits wasn bear wasn bear privilege lebanese blood bear ambitious bear ambitious pop tell want gotta yeah yeah yeah goin hard stayin like summer know blind hate like wonder fan brothers member camp send center keep goin like voice know destine know touch head conversations know discuss jump like seven years turn livin dream buy dream realizin nothin cause money buy designer shit wear scar damn money buy designer shit wear scar grateful wealth heart tell think start believe believe believe believe believe break breakin breakin breakin stayin believe yeah yeah believe believe believe break breakin believe,172,0.000442282,0.07843252,0.1754478909602443,0.000442282,0.1103809240714012,0.000442282,0.000442282,0.066824771,0.4024859470890691,0.022379475,0.052970339,0.000442282,0.055564064,0.000442282,0.031091247,0.000442282,0.7259828874688617,0.7457118683178217,0.2931719810963665,0,0.1972382522671063,0.6426314815838092,obscene,0.014285714,34,1378455
20067,bazzi,i.f.l.y.,2019,pop,baby look touchin slowly hold player send prayer holy naked girl summer lonely yeah hesitant spooky like skeleton intelligent bitch irrelevant ahah yeah line memories guess summer best chef recipe yeah better guess sayin guess sayin guess sayin fuckin guess sayin guess sayin guess sayin fuckin yeah better days rainy ones champion number yeah true guess sayin guess sayin guess sayin fuckin yeah chillin floor penthouse view mean thing cause money money spend bring best twin shoutout baby yeah yeah yeah write song sing need bail jail bring fail wing guess sayin guess sayin guess sayin fuckin guess sayin guess sayin guess sayin fuckin better days yeah yeah yeah rainy ones champion number yeah true guess sayin guess sayin guess sayin fuckin yeah baby yeah baby baby yeah baby yeah baby baby,132,0.1033837996171954,0.000506073,0.000506073,0.000506073,0.1744456797432838,0.000506073,0.000506073,0.1988267965216062,0.3980741725999737,0.1033279880023693,0.000506073,0.015362616,0.000506073,0.000506073,0.000506073,0.000506073,0.8126286147514352,0.7905545727251749,0.3805214663870144,0,0.54657873,0.5195045130538611,obscene,0.014285714,68,169759108
20068,bazzi,fallin (feat. 6lack),2019,pop,hop pray feel pain save fear linger fall quicker look tell fine cause right feel like stick fade slowly fall faster yeah yeah fall faster yeah yeah days week sleep thoughts runnin deep control crashin know breakin crumb tryin drug takin control fuckin energy pullin holdin alternate reality reality hop pray feel pain save fear linger fall quicker look tell fine cause right feel like stick fade slowly fall faster fall faster need tree insecurity hold yeah feelin guess smoke blunt look pray want know gotta recenter actually yeah catch midair yeah start floatin hate choices hold grudge yeah hop pray feel pain save fear linger fall quicker look tell fine cause right feel like stick fade slowly fall faster fall faster,122,0.000578369,0.000578369,0.055895817,0.000578369,0.1231589363572719,0.000578369,0.000578369,0.000578369,0.2054487547905174,0.000578369,0.000578369,0.000578369,0.000578369,0.1087674749920463,0.4547098527755697,0.033389831,0.7823026102025344,0.760479963,0.176706001,0,0.1879637262984336,0.5945819328891953,sadness,0.014285714,39,1297341
20069,bazzi,no way!,2019,pop,wraith high speed push pedal floor quit stall matter quit fuckin yeah yeah yeah yeah high school dream prize mean push pedal floor game hand bitch shit matter know things dream yeah life know fantasize bout live good fuck tens want hunnids yeah blue band comin yeah tell family finally safe wraith high speed high speed push pedal floor floor quit quit stall stall matter matter quit quit fuckin,69,0.000993049,0.000993049,0.1732838262345217,0.000993049,0.1376990840659401,0.000993049,0.000993049,0.000993049,0.561378306,0.023644166,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.6534170908697066,0.8086557444299156,0.1746979665642234,0,0.3435696619950536,0.7097006433033745,obscene,0.014285714,45,1407026
20071,sia,"thunderclouds (feat. sia, diplo, and labrinth)",2019,pop,yeah yeah yeah damn suave feel good come live dirt road trailer live circle straight nerd fine keep call urkel grow hair worse sellin work flow hard time hard turf grow pain hurt tell grow spoil high school crew bruh play football everybody know month snack shack bruh tire school lunch athlete foot sellin sayin know work hard solo toleratin shit tell cold young straight south highway hood sell dope south cookout folks bounce like pogo glock whip floor board test pop gettin texts want think bread wanna cash want rappin move days ballin like mudiay stay street super crab super straight hoopin super late homies movies mane hard field claimin know groupie mane come city real dawg feel come come city real dawg feel come grindin know south ride pull sunday southside people know doin see minute hear yeah stay stay grindin,143,0.000565931,0.000565931,0.069105971,0.000565931,0.050898344,0.000565931,0.000565931,0.096548982,0.3256512426639562,0.000565931,0.3837965240394341,0.000565931,0.000565931,0.000565931,0.000565931,0.048685989,0.6804938806455106,0.7617106376432582,0.007729927,7.317813765182186e-05,0.479596043,0.7147058046257301,obscene,0.014285714,67,528635690
20074,quality control,100 racks (offset feat. playboi carti),2019,pop,hunnit rack hunnits blow rack blow take dior dior book shoot fuck badge remember past pack house bando slap stack watch mouth hoe pass slap rack mouth rack slap slap bitch want man bout play band play bout play band come land bitch hand muhfucka dance muhfucka dance yeah livin go like go like kickin shit friends trend trend bitch benz dirty money cleanse cleanse diamonds jumpin invite friends friends type tens drip european drip diamonds lens hunnit rack hunnits blow rack blow take dior dior book shoot fuck badge remember past pack house bando slap stack mount hoe pass slap rack mouth niggas want money want clout stick couch grandma lookin proud kid worry bout drought baguettes teeth south mille wrist cost house double truck route straight mar valet trap guitar straight nawf losin mind think bitch blank hard paint perc bout faint swimmin shark tank best drown pint pour cloud shit stink hunnit rack hunnits blow rack blow take dior dior book shoot fuck badge remember past pack house bando slap stack watch mouth hoe pass slap rack mouth rack slap slap bitch want man bout play band play bout play band,194,0.000501253,0.031922505,0.000501253,0.000501253,0.010115155,0.000501253,0.000501253,0.000501253,0.5724493253688593,0.086778285,0.2389460475521288,0.017932031,0.000501253,0.000501253,0.000501253,0.000501253,0.9501787068125204,0.8378586262595185,0.060842431,0.001376518,0.3507831821929101,0.632621159,obscene,0.014285714,61,7153930
20083,zayn,a whole new world (end title),2019,pop,world shin shimmer splendid tell princess heart decide open eye wonder wonder sideways magic carpet ride world fantastic point view tell dream world dazzle place know clear world world unbelievable sight indescribable feel soar tumble freewheel endless world dare close eye thousand things hold breath get better like shoot come world horizons pursue time spare share world world world fantastic point view tell dream world turn surprise horizons pursue moment redletter time spare time spare share world world world thrill wondrous place,82,0.000892061,0.030994042,0.5568482757249067,0.000892061,0.000892061,0.000892061,0.063171457,0.1177306033825154,0.000892061,0.000892061,0.031033763,0.1886250702664327,0.000892061,0.000892061,0.000892061,0.000892061,0.2602621033250298,0.7049970515088582,0.057729978,0,0.083882935,0.4143961252843932,world/life,0.014285714,54,316547007
20089,naomi scott,speechless (full),2019,pop,come wave mean away tide take swallow sand leave voice drown thunder start crumble shut silence quiet tremble know speechless cause breathe suffocate underestimate cause know speechless write stone rule word centuries unbend stay place better see hear story end cause start crumble come shut silence quiet tremble know speechless speechless break live unspoken cause know speechless lock cage break wing watch burn hear echo say silence wanna tremble know speechless speechless cause breathe suffocate underestimate cause know speechless know speechless speechless,82,0.000923361,0.3769369298878276,0.000923361,0.000923361,0.000923361,0.000923361,0.000923361,0.3648589700473426,0.000923361,0.000923361,0.000923361,0.079015802,0.000923361,0.000923361,0.1453974570914123,0.000923361,0.4465504169825626,0.7187139450811475,0.4688749687499686,0,0.2126957955482275,0.4894735451197273,violence,0.014285714,66,411028427
20090,bazzi,paradise,2019,pop,hand body grabbin enjoyin moment cause life fast lookin forward ignorin past time laugh lookin gettin like coin goodbye haters wishin year couldn tell life livin late nights city causin hell burn bitch grind tonight right right paradise shit feel like friday nights shit feel alive feel like paradise paradise paradise know drink pour swear love right come alive shit feel like paradise feelin head ceilin yeah energy turn nights memories yeah count band workin summer know bummer insecure people turn insecure lovers drink pour night begin level fuck promise hold yeah shit shit feel inside life time livin late nights city causin hell burn bitch grind tonight right right paradise shit feel like friday nights shit feel alive baby feel like paradise paradise paradise yeah know drink pour pour swear love love right come alive shit feel like paradise,140,0.015245337,0.079192095,0.097905683,0.1270120299623532,0.038935266,0.000465766,0.06749814,0.000465766,0.3596997410186482,0.000465766,0.074606326,0.050011345,0.000465766,0.000465766,0.000465766,0.085702142,0.8472869056644646,0.753377945,0.08313161,0,0.584707337,0.6446335461127515,obscene,0.014285714,69,40881588
20100,chance the rapper,the big day,2019,pop,believe luckiest alive right gonna survive crazy yeah survive think greatest life arrive survive crazy yeah survive crazy think greatest life arrive survive crazy yeah survive crazy think greatest life arrive survive crazy yeah survive fuck money shit fuck shit tell burn wanna fuck fuck fuck fuck fuck fuck yeah wanna drink fuck drink drink fuck shoot wanna shit hard lord think greatest life lord arrive survive crazy yeah survive simulation like molecule fold universe dust light maybe molecules body,80,0.000785546,0.1677475712645368,0.1252150491436576,0.000785546,0.094485867,0.035330028,0.000785546,0.046820719,0.3727839122082736,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.6415033033683527,0.7278927262005486,0.3222884761932492,0.039473684,0.8227535037098105,0.640629417,obscene,0.014285714,32,694938
20102,kehlani,feels,2019,pop,shit real contemplate bout feel hard think true want minute fall ceiling know right start limit catch feel baby feel know know know real feel feel know know know real feel take hard shit learn break stop baby matter see past impact grow baby slip away drift away waste waste straight straight face contemplate yeah contemplate baby want minute fall ceiling yeah know right start limit catch feel baby feel know know know real real feel feel feel know know know real feel feel feel feel feel feel feel feel feel feel feel know know know real real feel feel know know know real know real feel feel,108,0.058210066,0.000521105,0.000521105,0.038079851,0.021749256,0.000521105,0.000521105,0.3121554910588333,0.091052027,0.000521105,0.000521105,0.000521105,0.000521105,0.000521105,0.1238391416213006,0.348660911,0.3328279,0.7994256852037022,0.2600394177102587,4.149797570850202e-05,0.3683017312448475,0.6095974168562621,feelings,0.014285714,57,6797019
20103,labrinth,mount everest,2019,pop,mount everest shit mount everest shit cause world world burj dubai shit touch shit cause world world eeehhh woop woop woop wooo woop woop woop screech sweet sweet tell burn house build tell burn twice tell money know tell pick phone time tell alibi tell thing feel like need need need need need need save sweet sweet outro mount everest shit,61,0.00122399,0.00122399,0.1517207001538024,0.00122399,0.1193246815545427,0.00122399,0.1246726869670238,0.227648192,0.3014441456785501,0.00122399,0.00122399,0.05927772,0.00122399,0.00122399,0.00122399,0.00122399,0.4313874147081122,0.7274055841858318,0.2329309567579887,0.076315789,0.4208573784006597,0.4264085124580466,obscene,0.014285714,78,54995361
20106,bon iver,naeem,2019,pop,hear caste fall bass boat concrete slow concrete slow sideline bigger dash have toke berry come hear hear hear hear hear cry hear hear cry hear hear cry hear hear cry hear hear hear occupy long form mind kid bigger climb bastion pasture angry long angry long burn stand mattress laul laul patch hear hear hear hear hear cry hear hear cry hear hear hear hear cry hear cry hear hear hear hear cry hear hear hear hear hear cry hear gonna happen look away pontificate head tell pass tell young mastodons tell feel suddenly paths mama class mama long long hear hear cry hear hear cry cry hear hear cry cry cry,113,0.000598086,0.000598086,0.000598086,0.000598086,0.000598086,0.029680717,0.000598086,0.057335879,0.000598086,0.5914457361353442,0.000598086,0.000598086,0.033655497,0.000598086,0.2310580122893407,0.000598086,0.3339109715152172,0.6487193292823628,0.807228722,0.028238866,0.1446826051112942,0.4083899316975664,music,0.014285714,47,887043
20108,chance the rapper,let's go on the run,2019,pop,lovely sister come home mister plan kiss plan time road place greaseproof meepmeep feel like road runner feet loose superman hide cheap suit sittin waitin wanna leave swear gotta away meet water sand go leave accord plan gotta wagon bend break boyfriend people wanna know say wanna know break heart like know personality think like feel like wanna away doodoo doodoo doodoodoodoo wanna away check check check chcheck baby dippin tell whippin beat traffic whippin niggas lame think different extra advice listen baby deeper iceberg pass open pippen house giant pair timbs kick folks outta talkin unbothered unbothered farther farther farther away yeah lovely sister come home mister plan kiss plan time road place hyperventilate lyric cool like lemonade aluminum foil dinner plate matcha lattes gettin late mattress inflate walk like zombie assimilate humans simulate go close light drape come kimmel late tryna shoe cannon wear rental skate piss like urinal cake ready finna long ride home like limo date roll window hard window break toss demo tape,168,0.042182053,0.000491884,0.000491884,0.033585941,0.010343417,0.025048693,0.044978831,0.000491884,0.3093001397214465,0.000491884,0.2757438504043494,0.000491884,0.000491884,0.000491884,0.1466426038654218,0.000491884,0.8028809704321456,0.77086378,0.1004007032135574,0,0.6887881286067601,0.7016923851876053,obscene,0.014285714,34,446801
20110,jonas brothers,don't throw it away,2019,pop,picture frame pack things help week get like cause know think better sayin need space baby work throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away save word late know hurt okay open time eye sleep tonight cause know think better sayin need space baby work throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away timetime time throw away timetime throw away yeah timetime time throw away yeah timetime throw away throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away,143,0.017161722,0.000389864,0.000389864,0.1634542075603599,0.024244168,0.048896894,0.000389864,0.1362346798851431,0.1380882399985996,0.000389864,0.000389864,0.000389864,0.000389864,0.000389864,0.467241726,0.000389864,0.7248998158778296,0.7839140578929825,0.024597414,0,0.7300082440230832,0.8588544507095716,sadness,0.014285714,45,2018168
20111,jonas brothers,strangers,2019,pop,come look excuse away beautiful like drive closer step pull right time stand feel start touch imagine yeah right give lightning strike know right look eye say surprise strangers strangers tonight different life feel right time strangers strangers tonight strangers strangers strangers strangers strangers tonight strangers strangers strangers strangers strangers tonight like lips familiar ways explain heart know miss hold like pull right time stand feel start touch imagine yeah right give lightning strike know right look eye say surprise strangers strangers tonight different life feel right time strangers strangers tonight strangers strangers strangers strangers strangers tonight strangers strangers strangers strangers strangers tonight come look excuse away beautiful like drive closer step pull right lightning strike know right look eye say surprise strangers strangers tonight different life feel right time strangers strangers tonight strangers strangers strangers strangers strangers tonight strangers strangers strangers strangers strangers tonight,145,0.000548246,0.1187771499382349,0.091950831,0.3476844469037795,0.024154401,0.000548246,0.041862077,0.1062914083861329,0.000548246,0.000548246,0.000548246,0.000548246,0.000548246,0.1602293980794676,0.057674328,0.045893504,0.5765190079064226,0.7887854780401506,0.031324329,0,0.5661582852431986,0.8428379344780338,night/time,0.014285714,46,3178405
20112,quality control,dead man walking,2019,pop,buddha bless beat bitch motherfucking sack bring cash self product look like fuckin millionaire mean skrrt skrrt bitch street believe motherfucking friends shoot nigga shoot bitch like cupid damn damn nigga cross mother stupid yeah dead walk drop tape posin grand skrrtin bitch booty twerkin flockin stockholm stalk twerkin sidekick like moan neighbor come aknockin time nigga sweat nigga joggin advice gotta clock fendi bentleys white green ferrari like supreme bitch meat lover team cross know mean dead walk drop tape posin grand skrrtin bitch booty twerkin flockin stockholm stalk,90,0.001096491,0.1454731179212233,0.035792394,0.001096491,0.023133818,0.001096491,0.022794597,0.001096491,0.6570561829609048,0.001096491,0.07045909,0.001096491,0.032132905,0.001096491,0.001096491,0.001096491,0.8332069749810462,0.7074840396892547,0.047187798,5.9412955465587054e-05,0.3322341302555647,0.5385241260788124,obscene,0.014285714,30,323361
